"country","subregion","region","status","species","species_functional_group","marine_inland","scale","catch_avg_annuaL_tonnes","mu","lower95","upper95","lower50","upper50","n_targets","cost_caloric_adequacy","nutrient_adequacy","portion_adq33","usd_adq33"
"Peru","South America","Americas","Upper middle income","Plagioscion squamosissimus","Miscellaneous freshwater fishes","Inland","Small-scale",250.932,2.64792603940511,2.13124714628975,3.20919336704856,2.47956202518849,2.84893208760198,4,14.1247141464056,30.4209551832202,108.477856139778,15.3221870918927
"Egypt","Northern Africa","Africa","Lower middle income","Platycephalus bassensis","Miscellaneous coastal fishes","Inland","Small-scale",15,3.39147731120978,2.93890863109286,3.83055475918637,3.26183113171486,3.56022293326351,3,29.7098105023591,38.6710488875577,85.3351562714339,25.352913220135
"Egypt","Northern Africa","Africa","Lower middle income","Platycephalus bassensis","Miscellaneous coastal fishes","Marine","Small-scale",66.6,3.38321590769327,2.92914646725466,3.82067499793371,3.24849694441082,3.5473832065037,3,29.4653768421808,38.6710488875577,85.3351562714339,25.1443253742419
"Gambia","Western Africa","Africa","Low income","Mixed","Miscellaneous coastal fishes","Marine","Small-scale",167.68,3.00765995874727,2.89615640108438,3.11930439856735,2.96566225498078,3.04195800260237,4,20.2399820740067,25.6978257727437,128.415533251071,25.9912809102569
"Gambia","Western Africa","Africa","Low income","Plectorhinchus macrolepis","Miscellaneous coastal fishes","Inland","Small-scale",50.175,2.86877868314465,2.43273811799909,3.316704163583,2.69454188596123,2.99321856395714,4,17.6154909606977,31.0027884927763,106.442038295004,18.7502876342387
"Guinea Bissau","Western Africa","Africa","Low income","Plectorhinchus macrolepis","Miscellaneous coastal fishes","Marine","Small-scale",2.885,2.13765223585024,1.664193504747,2.60082790756513,1.96274638954882,2.2854182931988,4,8.47950636004218,31.0027884927763,106.442038295004,9.02575940698338
"Senegal","Western Africa","Africa","Lower middle income","Plectorhinchus macrolepis","Miscellaneous coastal fishes","Marine","Small-scale",61.024,3.11116102147473,2.6838462806463,3.56992363439108,2.96547947425902,3.26316579013602,4,22.4470908320888,31.0027884927763,106.442038295004,23.8931410196062
"Mauritania","Western Africa","Africa","Lower middle income","Plectorhinchus mediterraneus","Miscellaneous coastal fishes","Marine","Small-scale",472.461538461538,2.70215726828831,2.26169371637237,3.1007220878937,2.56394016244089,2.85095196715988,3,14.9118659468683,25.6977387318996,128.41596820749,19.149217033474
"Senegal","Western Africa","Africa","Lower middle income","Plectorhinchus mediterraneus","Miscellaneous coastal fishes","Marine","Small-scale",1352.764,3.04967920975597,2.66814034759224,3.46463561395258,2.92433441360525,3.19477990915758,3,21.1085719123862,25.6977387318996,128.41596820749,27.1067769960651
"Kenya","Eastern Africa","Africa","Lower middle income","Plectorhinchus schotaf","Reef-associated fishes","Marine","Small-scale",393.29848041529,3.44632846404684,2.89438116885184,3.98010384425504,3.25461652178397,3.62755179605554,4,31.3849495416649,28.0944707780577,117.460835125514,36.8650238353607
"Egypt","Northern Africa","Africa","Lower middle income","Plectropomus areolatus","Reef-associated fishes","Marine","Small-scale",17.3333333333333,3.36659699184593,2.8647720835453,3.91837508971373,3.20394521279754,3.56781184251235,4,28.9797407737088,24.6726922551835,133.751110980064,38.760725243978
"Egypt","Northern Africa","Africa","Lower middle income","Plectropomus laevis","Reef-associated fishes","Marine","Small-scale",854.2,3.42740575474545,2.88824719616809,3.9514771286241,3.25837460881341,3.62059996550094,4,30.7966449775338,24.1713658581664,136.525176912379,42.0451740386552
"Mexico","North America","Americas","Upper middle income","Poecilia sphenops","Miscellaneous freshwater fishes","Inland","Small-scale",74.7605,2.8286301989927,2.26702329127369,3.33687325328192,2.65178293784117,3.02590922711646,5,16.9222648058263,46.9498014453177,70.287837188055,11.8942939352508
"Mexico","North America","Americas","Upper middle income","Pogonias cromis","Miscellaneous coastal fishes","Inland","Small-scale",3.04777995316667,3.0941625845268,2.65185684438017,3.54034208931936,2.94310775245502,3.24263278164497,3,22.0687500845728,29.2604592707377,112.78018466717,24.8891770991174
"Brazil","South America","Americas","Upper middle income","Pogonias cromis","Miscellaneous coastal fishes","Marine","Small-scale",94.7,3.35697694016117,2.89371994157411,3.81439042208366,3.17007774852041,3.48690706261479,3,28.7022908506773,29.2604592707377,112.78018466717,32.370496625102
"Mexico","North America","Americas","Upper middle income","Pogonias cromis","Miscellaneous coastal fishes","Marine","Small-scale",6.58068973225,3.09063089326794,2.64878819246834,3.53659058272552,2.93761435570221,3.23799097250349,3,21.9909475409549,29.2604592707377,112.78018466717,24.8014312467494
"Guinea","Western Africa","Africa","Low income","Pollimyrus isidori","Miscellaneous freshwater fishes","Inland","Small-scale",399.9076728975,2.2780726862442,1.72524129417633,2.79100582666281,2.11218520814723,2.48118213330286,4,9.75785582515683,43.9873061818264,75.02164343411,7.32050380396368
"Mexico","North America","Americas","Upper middle income","Polydactylus approximans","Miscellaneous coastal fishes","Inland","Small-scale",0.03,3.34057347312718,2.84331784704949,3.80293348545969,3.18305328145173,3.51512449857747,4,28.2353142573661,36.2729575814854,90.9768659637614,25.6876040063707
"Mexico","North America","Americas","Upper middle income","Polydactylus approximans","Miscellaneous coastal fishes","Marine","Small-scale",12.106646436125,3.31097743495507,2.83686810632485,3.79093879420439,3.13736605879686,3.46743719471821,4,27.4119057366399,36.2729575814854,90.9768659637614,24.9384927401355
"Congo DR","Middle Africa","Africa","Low income","Polydactylus quadrifilis","Miscellaneous coastal fishes","Inland","Small-scale",21248,4.38845047164104,4.07577208502794,4.72053448129728,4.2960975189615,4.5163987070373,3,80.5155611247652,28.2423923688268,116.845625430884,94.0789109654177
"Gambia","Western Africa","Africa","Low income","Polydactylus quadrifilis","Miscellaneous coastal fishes","Inland","Small-scale",153.425,3.20294550386736,2.91008056613238,3.50130893680157,3.10186569007205,3.30274520351735,3,24.6048973862774,28.2423923688268,116.845625430884,28.7497462376231
"Senegal","Western Africa","Africa","Lower middle income","Polydactylus quadrifilis","Miscellaneous coastal fishes","Inland","Small-scale",24.868,3.44999968403854,3.16121823896696,3.74037412040477,3.35242942051255,3.54800371162072,3,31.5003823558395,28.2423923688268,116.845625430884,36.8068187768005
"Gabon","Middle Africa","Africa","Upper middle income","Polydactylus quadrifilis","Miscellaneous coastal fishes","Marine","Small-scale",60.32775,2.66299722308393,2.02282493057568,3.27874641122083,2.47293036010803,2.89931103096852,3,14.3392025448389,28.2423923688268,116.845625430884,16.7547308953183
"Gambia","Western Africa","Africa","Low income","Polydactylus quadrifilis","Miscellaneous coastal fishes","Marine","Small-scale",763.38,3.19498984085074,2.89408107433251,3.4850496358543,3.09476668108488,3.29615318420711,3,24.4099257069568,28.2423923688268,116.845625430884,28.5219303595078
"Guinea","Western Africa","Africa","Low income","Polydactylus quadrifilis","Miscellaneous coastal fishes","Marine","Small-scale",853.812,2.50208461506357,2.19847410755961,2.793117043031,2.40133512266001,2.60225303212195,3,12.2079162597733,28.2423923688268,116.845625430884,14.2644161058107
"Guinea Bissau","Western Africa","Africa","Low income","Polydactylus quadrifilis","Miscellaneous coastal fishes","Marine","Small-scale",11.489,2.4657998130442,2.10366410737197,2.8070279906292,2.35187081697853,2.58803033533477,3,11.7728945020092,28.2423923688268,116.845625430884,13.7561122121908
"Senegal","Western Africa","Africa","Lower middle income","Polydactylus quadrifilis","Miscellaneous coastal fishes","Marine","Small-scale",361.856,3.43681220936998,3.15273539932681,3.73272563241438,3.33594281047862,3.53157225886238,3,31.0876989681119,28.2423923688268,116.845625430884,36.3246162913609
"Congo DR","Middle Africa","Africa","Low income","Mixed","Miscellaneous coastal fishes","Marine","Small-scale",136.145,4.29038356353035,4.12136176443234,4.46322937395379,4.22782408485898,4.34641730269351,4,72.994461144023,31.3249586529224,105.34730585166,76.8976982361647
"Guinea","Western Africa","Africa","Low income","Polypterus endlicherii","Miscellaneous freshwater fishes","Inland","Small-scale",347.4660392,2.24083567653927,1.76153429316477,2.72943990127797,2.07428498910749,2.42051073547875,4,9.40118435488034,29.1524854425588,113.197895476261,10.6419428395681
"Senegal","Western Africa","Africa","Lower middle income","Polypterus endlicherii","Miscellaneous freshwater fishes","Inland","Small-scale",0.01,3.22201653901828,2.73761680341473,3.69993729212982,3.02745944195004,3.37395219349636,4,25.0786412840049,29.1524854425588,113.197895476261,28.3884941475344
"Guinea","Western Africa","Africa","Low income","Polypterus senegalus","Miscellaneous freshwater fishes","Inland","Small-scale",599.05718982325,2.38426512148696,1.90098203373127,2.87693521535176,2.19733909674956,2.53674891178389,4,10.8510855045772,29.1191224691612,113.327590949723,12.297273794232
"Senegal","Western Africa","Africa","Lower middle income","Polypterus senegalus","Miscellaneous freshwater fishes","Inland","Small-scale",1.2125,3.34267307955475,2.86815342937169,3.82853205765635,3.1758507697327,3.51230830499873,4,28.2946595837784,29.1191224691612,113.327590949723,32.0656560737211
"Ghana","Western Africa","Africa","Lower middle income","Mixed","Miscellaneous coastal fishes","Marine","Small-scale",20.45,3.11605186206251,2.94499581894454,3.27403052798026,3.06243890247777,3.17526178734985,5,22.5571448840427,28.419934453754,116.115679484409,26.1923820543887
"Congo DR","Middle Africa","Africa","Low income","Mixed","Miscellaneous coastal fishes","Marine","Small-scale",77.125,4.22403123531301,4.05067183401166,4.39200736733278,4.17394953311796,4.29387375291963,4,68.3082968185789,29.9087412835413,110.335636284901,75.3683939301575
"Liberia","Western Africa","Africa","Low income","Mixed","Miscellaneous coastal fishes","Marine","Small-scale",117.166666666667,2.82338508462879,2.59638913816942,3.05143011864484,2.752188634342,2.90219996346419,4,16.8337379612921,29.9087412835413,110.335636284901,18.5736118901245
"Senegal","Western Africa","Africa","Lower middle income","Mixed","Miscellaneous coastal fishes","Marine","Small-scale",52.29,3.25295235223807,3.16320932647576,3.34267352345862,3.22167176072023,3.28230519770515,4,25.8665945949137,29.9087412835413,110.335636284901,28.5400717315337
"Senegal","Western Africa","Africa","Lower middle income","Pomadasys incisus","Miscellaneous coastal fishes","Inland","Small-scale",6.16,3.25415704597034,2.88912338542966,3.60723706195025,3.14511363910755,3.39014958917065,3,25.8977746967629,33.6567228766783,98.0487616721196,25.3924473908115
"Gambia","Western Africa","Africa","Low income","Pomadasys incisus","Miscellaneous coastal fishes","Marine","Small-scale",92.9333333333333,3.00015657831987,2.6441017657007,3.37482653627545,2.88431919774093,3.13961827540151,3,20.0886821290418,33.6567228766783,98.0487616721196,19.6967040637739
"Mauritania","Western Africa","Africa","Lower middle income","Pomadasys incisus","Miscellaneous coastal fishes","Marine","Small-scale",24,2.89161851422826,2.51504777062572,3.28603167246813,2.76119369835293,3.02560288002884,3,18.0224556094056,33.6567228766783,98.0487616721196,17.6707945479297
"Senegal","Western Africa","Africa","Lower middle income","Pomadasys incisus","Miscellaneous coastal fishes","Marine","Small-scale",4374.474,3.21965353210428,2.84504372662598,3.56848636183482,3.10896697336345,3.35261831066756,3,25.0194502432192,33.6567228766783,98.0487616721196,24.5312611406485
"Gambia","Western Africa","Africa","Low income","Pomadasys jubelini","Miscellaneous coastal fishes","Inland","Small-scale",47.425,3.03572475490082,2.66958932418572,3.40788183862464,2.89910824220217,3.15552133264506,4,20.8160589745316,31.0680693995753,106.218379956532,22.1104806135437
"Congo DR","Middle Africa","Africa","Low income","Pomadasys jubelini","Miscellaneous coastal fishes","Marine","Small-scale",16.445,4.25397603376564,3.86891399257428,4.65206431651055,4.11336660640592,4.37884632121331,4,70.3847087112745,31.0680693995753,106.218379956532,74.7614973302399
"Gambia","Western Africa","Africa","Low income","Pomadasys jubelini","Miscellaneous coastal fishes","Marine","Small-scale",781.32,3.02104938515863,2.64886353498043,3.38961494010542,2.88043932634336,3.13716137964546,4,20.5128062281147,31.0680693995753,106.218379956532,21.788370459126
"Ghana","Western Africa","Africa","Lower middle income","Pomadasys jubelini","Miscellaneous coastal fishes","Marine","Small-scale",31.5145,3.29725701956338,2.91267620343983,3.6849813780314,3.1578943958219,3.42303296404051,4,27.0383713862758,31.0680693995753,106.218379956532,28.7197200531327
"Guinea","Western Africa","Africa","Low income","Pomadasys jubelini","Miscellaneous coastal fishes","Marine","Small-scale",480.464,2.3336669734079,1.95681336555642,2.70266585144991,2.2071704980292,2.46485446547694,4,10.3156996580431,31.0680693995753,106.218379956532,10.9571690579549
"Guinea Bissau","Western Africa","Africa","Low income","Pomadasys jubelini","Miscellaneous coastal fishes","Marine","Small-scale",6.7705,2.29387601730202,1.87158228580645,2.700854423502,2.16398389366666,2.44984997411887,4,9.91328738452641,31.0680693995753,106.218379956532,10.5297332602792
"Mexico","North America","Americas","Upper middle income","Pomadasys panamensis","Miscellaneous coastal fishes","Marine","Small-scale",5.7695,3.08386377931429,2.56798198596708,3.61694103801649,2.90613251104789,3.26593385280949,4,21.8426346839826,27.5952447788128,119.585820906857,26.1206939945265
"Gambia","Western Africa","Africa","Low income","Pomadasys perotaei","Miscellaneous coastal fishes","Inland","Small-scale",12.2,3.02018392724849,2.49233400551619,3.5447369944173,2.85420588636844,3.22628141309086,4,20.495060937714,33.5573957476944,98.3389779353402,20.1546334533731
"Mauritania","Western Africa","Africa","Lower middle income","Pomadasys rogerii","Miscellaneous coastal fishes","Marine","Small-scale",1,2.91783948290816,2.36682990408593,3.4645793604799,2.73297227311252,3.11247618770792,4,18.5012719339645,31.438428039485,104.967080283256,19.4202449643481
"Egypt","Northern Africa","Africa","Lower middle income","Pomadasys stridens","Reef-associated fishes","Inland","Small-scale",133.142857142857,3.30211043302914,2.83191120945685,3.78817081386633,3.12988835411423,3.46261549666107,4,27.1699187507059,31.7559147933052,103.917648774385,28.2343407396445
