"country","subregion","region","status","species","species_functional_group","marine_inland","scale","catch_avg_annuaL_tonnes","calcium","iron","selenium","zinc","vitamin_a","omega_3","protein","ca_rni","fe_rni","se_rni","zn_rni","vita_rni","om_rni","nutrient_density","lmat"
"Mexico","North America","Americas","Upper middle income","Petenia splendida","Tilapias and other cichlids","Marine","Small-scale",54.301876105,119.77090311453,1.35198895077209,64.498066476834,1.2514307678319,61.7813283874547,0.406797184766572,18.7654719152986,11.977090311453,4.59860187337447,100,25.5394034251409,12.3562656774909,36.9815622515066,191.452923538966,29
"Zambia","Eastern Africa","Africa","Lower middle income","Mixed","Tilapias and other cichlids","Inland","Small-scale",71.15,115.296442118686,0.954586705463429,35.2346842500411,1.27871048061058,67.4393295497082,0.338723852237077,18.3887902908862,11.5296442118686,3.24689355599806,100,26.0961322573589,13.4878659099416,30.7930774760979,185.153613411265, 
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Phalacronotus parvanalis","Freshwater catfishes","Inland","Small-scale",516.25,154.484549829001,1.10326828594263,55.7690536631347,1.51483116048954,135.783821151707,0.249577971855757,15.7718725916195,15.4484549829001,3.75261321749192,100,30.9149216426438,27.1567642303414,22.6889065323416,199.961660605719,21.2
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Photopectoralis bindus","Miscellaneous coastal fishes","Marine","Large-scale",607.842397983333,642.873240729629,1.82091639100056,32.027818074052,2.46757420578596,34.531574676858,0.594041749776935,19.1246623537211,64.2873240729629,6.19359316666858,100,50.358657260938,6.9063149353716,54.0037954342668,281.749684870208,10
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Photopectoralis bindus","Miscellaneous coastal fishes","Marine","Small-scale",102.294261750407,642.873240729629,1.82091639100056,32.027818074052,2.46757420578596,34.531574676858,0.594041749776935,19.1246623537211,64.2873240729629,6.19359316666858,100,50.358657260938,6.9063149353716,54.0037954342668,281.749684870208,10
"Senegal","Western Africa","Africa","Lower middle income","Mixed","Cods, hakes, haddocks","Marine","Large-scale",67,59.1181287187726,0.711618314455254,29.435793513691,0.615714723192603,18.2010348034726,0.403016716497718,18.3960460328757,5.91181287187726,2.4204704573308,100,12.5656065957674,3.64020696069453,36.6378833179744,161.175980203644,34.4444444444444
"Peru","South America","Americas","Upper middle income","Piaractus brachypomus","Miscellaneous freshwater fishes","Inland","Small-scale",245.274,55.0509239172464,1.31950898987426,46.8531111989819,1.52865222600069,17.7327889280126,0.272777463017945,18.0912655680524,5.50509239172464,4.48812581589883,100,31.1969842040957,3.54655778560252,24.7979511834496,169.534711380771,47.8
"Brazil","South America","Americas","Upper middle income","Piaractus mesopotamicus","Miscellaneous freshwater fishes","Inland","Small-scale",18.73815,91.3744069612229,2.46158764327549,31.2492606504767,1.35565611666007,5.15851491646701,0.378339897941778,18.506916865858,9.13744069612229,8.37274708597106,100,27.6664513604096,1.0317029832934,34.3945361765253,180.602878302322,24.1
"Brazil","South America","Americas","Upper middle income","Mixed","Freshwater catfishes","Inland","Small-scale",3.026925,66.9316140368856,1.53500920106101,69.259065135224,0.92469313391269,24.8645342699452,0.299709102656647,17.4706469281285,6.69316140368856,5.22111973150002,100,18.8712884471978,4.97290685398904,27.2462820596952,163.004758496071, 
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Pinjalo pinjalo","Reef-associated fishes","Marine","Large-scale",187.13642155,29.3121834211452,0.47102048395735,45.8843010979864,0.983776062353568,51.3014339996086,0.128906436052605,19.1603172371382,2.93121834211452,1.60211048965085,100,20.0770624970116,10.2602867999217,11.7187669138732,146.589445042572,44
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Pinjalo pinjalo","Reef-associated fishes","Marine","Small-scale",31.146495857944,29.3121834211452,0.47102048395735,45.8843010979864,0.983776062353568,51.3014339996086,0.128906436052605,19.1603172371382,2.93121834211452,1.60211048965085,100,20.0770624970116,10.2602867999217,11.7187669138732,146.589445042572,44
"Gambia","Western Africa","Africa","Low income","Pisodonophis semicinctus","Miscellaneous coastal fishes","Inland","Small-scale",11.975,109.187404994318,1.37465538023811,45.0736237946626,0.959035668819751,8.07748293631723,0.625508071914025,18.5400097928768,10.9187404994318,4.67569857223848,100,19.5721565065255,1.61549658726345,56.8643701740022,193.646462339462,44
"Peru","South America","Americas","Upper middle income","Plagioscion squamosissimus","Miscellaneous freshwater fishes","Inland","Small-scale",250.932,66.1128859328972,0.85897758142501,60.4293952340482,1.21345553705988,105.947439419651,0.297427497980436,18.1962217003035,6.61128859328972,2.92169245382656,100,24.7643987155078,21.1894878839303,27.0388634527669,182.525731099321,48.4
"Egypt","Northern Africa","Africa","Lower middle income","Platycephalus bassensis","Miscellaneous coastal fishes","Inland","Small-scale",15,94.4094665376145,0.605689202747668,36.6614454839394,0.642140482415068,37.1013575545557,1.95078721628897,16.6449572598157,9.44094665376145,2.06016735628458,100,13.1049078043892,7.42027151091113,100,232.026293325346,16.5
"Egypt","Northern Africa","Africa","Lower middle income","Platycephalus bassensis","Miscellaneous coastal fishes","Marine","Large-scale",66.6,94.4094665376145,0.605689202747668,36.6614454839394,0.642140482415068,37.1013575545557,1.95078721628897,16.6449572598157,9.44094665376145,2.06016735628458,100,13.1049078043892,7.42027151091113,100,232.026293325346,16.5
"Egypt","Northern Africa","Africa","Lower middle income","Platycephalus bassensis","Miscellaneous coastal fishes","Marine","Small-scale",66.6,94.4094665376145,0.605689202747668,36.6614454839394,0.642140482415068,37.1013575545557,1.95078721628897,16.6449572598157,9.44094665376145,2.06016735628458,100,13.1049078043892,7.42027151091113,100,232.026293325346,16.5
"Gambia","Western Africa","Africa","Low income","Mixed","Miscellaneous coastal fishes","Marine","Small-scale",167.68,43.5705226047694,0.548174835303625,40.371658759039,0.975931053989088,61.1307643204467,0.174044738672964,19.1579751795284,4.35705226047694,1.86454025613478,100,19.9169602854916,12.2261528640893,15.8222489702694,154.186954636462,27.7123595505618
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Plectorhinchus flavomaculatus","Reef-associated fishes","Marine","Large-scale",79.1078514133333,36.227347737588,0.482351467787487,40.5651078678569,0.952142518038898,79.0730760564844,0.139900155559221,19.7082541955873,3.6227347737588,1.64065125097785,100,19.4314799599775,15.8146152112969,12.7181959599292,153.22767715594,34.1
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Plectorhinchus flavomaculatus","Reef-associated fishes","Marine","Small-scale",13.5961088459553,36.227347737588,0.482351467787487,40.5651078678569,0.952142518038898,79.0730760564844,0.139900155559221,19.7082541955873,3.6227347737588,1.64065125097785,100,19.4314799599775,15.8146152112969,12.7181959599292,153.22767715594,34.1
"Gambia","Western Africa","Africa","Low income","Plectorhinchus macrolepis","Miscellaneous coastal fishes","Inland","Small-scale",50.175,126.164824379428,0.834327955358223,48.5571902755053,1.33645751580752,30.5592384911283,0.40893498197696,17.0283958026437,12.6164824379428,2.83785018829328,100,27.2746431797452,6.11184769822566,37.1759074524509,186.016730956658,26.5
"Guinea Bissau","Western Africa","Africa","Low income","Plectorhinchus macrolepis","Miscellaneous coastal fishes","Marine","Small-scale",2.885,126.164824379428,0.834327955358223,48.5571902755053,1.33645751580752,30.5592384911283,0.40893498197696,17.0283958026437,12.6164824379428,2.83785018829328,100,27.2746431797452,6.11184769822566,37.1759074524509,186.016730956658,26.5
"Senegal","Western Africa","Africa","Lower middle income","Plectorhinchus macrolepis","Miscellaneous coastal fishes","Marine","Small-scale",61.024,126.164824379428,0.834327955358223,48.5571902755053,1.33645751580752,30.5592384911283,0.40893498197696,17.0283958026437,12.6164824379428,2.83785018829328,100,27.2746431797452,6.11184769822566,37.1759074524509,186.016730956658,26.5
"Mauritania","Western Africa","Africa","Lower middle income","Plectorhinchus mediterraneus","Miscellaneous coastal fishes","Marine","Small-scale",1228.4,58.4652989396531,1.02292655624148,39.7879719628591,0.667452764708982,8.50608537392332,0.324916442406097,19.6056922816716,5.84652989396531,3.47934202803224,100,13.6214849940608,1.70121707478466,29.5378584005543,154.186432391397,37
"Morocco","Northern Africa","Africa","Lower middle income","Plectorhinchus mediterraneus","Miscellaneous coastal fishes","Marine","Large-scale",1764.84494999999,58.4652989396531,1.02292655624148,39.7879719628591,0.667452764708982,8.50608537392332,0.324916442406097,19.6056922816716,5.84652989396531,3.47934202803224,100,13.6214849940608,1.70121707478466,29.5378584005543,154.186432391397,37
"Senegal","Western Africa","Africa","Lower middle income","Plectorhinchus mediterraneus","Miscellaneous coastal fishes","Marine","Large-scale",31.6666666666667,58.4652989396531,1.02292655624148,39.7879719628591,0.667452764708982,8.50608537392332,0.324916442406097,19.6056922816716,5.84652989396531,3.47934202803224,100,13.6214849940608,1.70121707478466,29.5378584005543,154.186432391397,37
"Senegal","Western Africa","Africa","Lower middle income","Plectorhinchus mediterraneus","Miscellaneous coastal fishes","Marine","Small-scale",1352.764,58.4652989396531,1.02292655624148,39.7879719628591,0.667452764708982,8.50608537392332,0.324916442406097,19.6056922816716,5.84652989396531,3.47934202803224,100,13.6214849940608,1.70121707478466,29.5378584005543,154.186432391397,37
"Sierra Leone","Western Africa","Africa","Low income","Plectorhinchus mediterraneus","Miscellaneous coastal fishes","Marine","Large-scale",0.2,58.4652989396531,1.02292655624148,39.7879719628591,0.667452764708982,8.50608537392332,0.324916442406097,19.6056922816716,5.84652989396531,3.47934202803224,100,13.6214849940608,1.70121707478466,29.5378584005543,154.186432391397,37
"Kenya","Eastern Africa","Africa","Lower middle income","Plectorhinchus schotaf","Reef-associated fishes","Marine","Small-scale",393.29848041529,35.2400194725181,0.591913546840538,40.1708736280758,1.22066154917049,77.5350237961999,0.24872151029979,18.3594709230875,3.52400194725181,2.01331138381135,100,24.9114601871528,15.50700475924,22.61104639089,168.566824668346,44
"Egypt","Northern Africa","Africa","Lower middle income","Plectropomus areolatus","Reef-associated fishes","Marine","Small-scale",17.3333333333333,38.2648333086801,0.636652402444214,52.1249776879501,0.765985094273244,60.8017653490721,0.156766322962083,19.0557022640224,3.82648333086801,2.16548436205515,100,15.6323488627193,12.1603530698144,14.2514839056439,148.036153531101,25.8
"Egypt","Northern Africa","Africa","Lower middle income","Plectropomus laevis","Reef-associated fishes","Marine","Small-scale",854.2,21.3262898278036,0.475026269693486,52.2267497367556,0.712020249528683,71.8733812217135,0.136115416910967,18.751868746879,2.13262898278037,1.61573561120233,100,14.5310255005854,14.3746762443427,12.3741288100879,145.028195148999,58.5
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Plectropomus leopardus","Reef-associated fishes","Marine","Large-scale",2730.22697249833,22.7938716694181,0.467401315652369,51.118281476099,0.69050026065586,83.8748102970151,0.143351739842781,18.859600952515,2.27938716694181,1.5898003933754,100,14.0918420542012,16.774962059403,13.0319763493437,147.767968023265,40.7
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Plectropomus leopardus","Reef-associated fishes","Marine","Small-scale",441.463211821219,22.7938716694181,0.467401315652369,51.118281476099,0.69050026065586,83.8748102970151,0.143351739842781,18.859600952515,2.27938716694181,1.5898003933754,100,14.0918420542012,16.774962059403,13.0319763493437,147.767968023265,40.7
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Mixed","Flounders, halibuts, soles","Marine","Large-scale",5.87230564633333,34.7972536864131,0.315045673686081,23.0406562555586,0.464204113492651,12.882894724587,0.370765464754887,16.7782302052635,3.47972536864131,1.07158392410232,88.6179086752255,9.47355333658471,2.5765789449174,33.7059513413534,138.925301590825,36.5978723404255
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Mixed","Flounders, halibuts, soles","Marine","Small-scale",1.63881456604621,34.7972536864131,0.315045673686081,23.0406562555586,0.464204113492651,12.882894724587,0.370765464754887,16.7782302052635,3.47972536864131,1.07158392410232,88.6179086752255,9.47355333658471,2.5765789449174,33.7059513413534,138.925301590825,36.5978723404255
"India","Southern Asia","Asia","Lower middle income","Mixed","Flounders, halibuts, soles","Marine","Small-scale",626.625,101.01254702666,0.730978263638877,31.1090772459771,0.780034825289815,24.907389796214,0.314699956183826,17.616034069768,10.101254702666,2.48632062462203,100,15.9190780671391,4.98147795924281,28.6090869258023,162.097218279472, 
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Plicofollis tonggol","Miscellaneous coastal fishes","Marine","Large-scale",6517.02569933333,173.81757802438,1.05163980764925,67.2970877608701,1.41208832491941,28.0490719777297,0.503292309744523,16.9042949415017,17.381757802438,3.57700614846685,100,28.8181290799879,5.60981439554594,45.7538463404111,201.14055376685,23.8
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Plicofollis tonggol","Miscellaneous coastal fishes","Marine","Small-scale",962.519725213877,173.81757802438,1.05163980764925,67.2970877608701,1.41208832491941,28.0490719777297,0.503292309744523,16.9042949415017,17.381757802438,3.57700614846685,100,28.8181290799879,5.60981439554594,45.7538463404111,201.14055376685,23.8
"Thailand","South-Eastern Asia","Asia","Upper middle income","Plotosus","Miscellaneous coastal fishes","Marine","Small-scale",214.4,138.616028982811,0.743980988095427,83.7121046701669,1.02367970557141,15.8952083304494,0.169475835920041,16.8994855873479,13.8616028982811,2.53054757855587,100,20.8914225626819,3.17904166608988,15.4068941745492,155.869508880158,37.1
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Plotosus canius","Miscellaneous coastal fishes","Marine","Large-scale",238.27314985,84.4774497468686,0.65969999382882,98.1615646024117,0.96868065603245,17.5908792541087,0.30201459213732,15.9357670628252,8.44774497468686,2.24387753003,100,19.7689929802541,3.51817585082174,27.4558720124836,161.434663348276,76.7
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Plotosus canius","Miscellaneous coastal fishes","Marine","Small-scale",39.945737651195,84.4774497468686,0.65969999382882,98.1615646024117,0.96868065603245,17.5908792541087,0.30201459213732,15.9357670628252,8.44774497468686,2.24387753003,100,19.7689929802541,3.51817585082174,27.4558720124836,161.434663348276,76.7
